Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Price,Flight_Status,Meal Cost,Status_Reason,Total_Seats_Present,Total_seats_Filled,Total_Seats_Vacant,Ratings
Vistara,18/04/2024,Banglore,Delhi,BLR → DEL,17:00,19:35,2.35,0.0,4878,Completed,1492,Successful Flight,300.0,292.0,8.0,4.41
IndiGo,18/04/2024,Banglore,Delhi,BLR → DEL,08:30,11:20,2.5,0.0,4823,Completed,1777,Successful Flight,250.0,246.0,4.0,1.02
SpiceJet,18/04/2024,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.2,0.0,3841,Completed,1894,Successful Flight,390.0,390.0,0.0,4.93
AirIndia,18/04/2024,Mumbai,Hyderabad,BOM → HYD,15:00,16:25,1.25,0.0,3100,Completed,1994,Successful Flight,450.0,437.0,13.0,2.74
IndiGo,18/04/2024,Chennai,Kolkata,MAA → CCU,22:05,00:25,2.2,0.0,5277,Completed,1552,Successful Flight,250.0,245.0,5.0,3.7
AirAsia,18/04/2024,Kolkata,Banglore,CCU → BLR,19:55,22:25,2.3,0.0,3807,Completed,1799,Successful Flight,340.0,335.0,5.0,2.67
JetAirways,18/04/2024,Banglore,Delhi,BLR → DEL,07:10,10:10,3.0,0.0,5769,Completed,1228,Successful Flight,430.0,426.0,4.0,3.67
SpiceJet,18/04/2024,Kolkata,Banglore,CCU → BLR,06:55,09:30,2.35,0.0,3873,Completed,1026,Successful Flight,390.0,388.0,2.0,2.87
JetAirways,18/04/2024,Mumbai,Hyderabad,BOM → HYD,08:45,10:15,1.3,0.0,8040,Completed,1346,Successful Flight,430.0,411.0,19.0,4.95
SpiceJet,18/04/2024,Chennai,Kolkata,MAA → CCU,09:45,12:00,2.15,0.0,3543,Completed,1235,Successful Flight,390.0,380.0,10.0,3.52
Vistara,18/04/2024,Banglore,Delhi,BLR → DEL,11:30,14:20,2.5,0.0,4668,Completed,959,Successful Flight,300.0,292.0,8.0,1.71
SpiceJet,18/04/2024,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1.3,0.0,2753,Completed,1784,Successful Flight,390.0,384.0,6.0,1.32
IndiGo,18/04/2024,Kolkata,Banglore,CCU → BLR,04:40,07:15,2.35,0.0,4804,Completed,1502,Successful Flight,250.0,249.0,1.0,3.07
AirIndia,18/04/2024,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1.15,0.0,3100,Cancelled,910,Security Concerns,450.0,0.0,450.0,0.0
SpiceJet,18/04/2024,Kolkata,Banglore,CCU → BLR,17:10,19:40,2.3,0.0,3841,Completed,882,Successful Flight,390.0,387.0,3.0,1.67
AirIndia,18/04/2024,Delhi,Cochin,DEL → COK,18:05,21:10,3.5,0.0,5201,Completed,1230,Successful Flight,450.0,450.0,0.0,3.77
JetAirways,18/04/2024,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1.25,0.0,5678,Completed,1089,Successful Flight,430.0,424.0,6.0,3.46
Vistara,18/04/2024,Banglore,Delhi,BLR → DEL,07:00,09:40,2.4,0.0,4668,Cancelled,1383,Aircraft Maintenance,300.0,0.0,300.0,0.0
AirIndia,18/04/2024,Banglore,Delhi,BLR → DEL,17:00,19:50,2.5,0.0,6961,Completed,1612,Successful Flight,450.0,447.0,3.0,2.77
AirIndia,18/04/2024,Delhi,Cochin,DEL → COK,14:05,17:55,3.5,0.0,5201,Completed,1170,Successful Flight,450.0,432.0,18.0,1.04
SpiceJet,18/04/2024,Banglore,Delhi,BLR → DEL,05:55,08:35,2.4,0.0,3625,Completed,1468,Successful Flight,390.0,387.0,3.0,3.35
IndiGo,18/04/2024,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1.35,0.0,2227,Completed,1772,Successful Flight,250.0,242.0,8.0,1.08
IndiGo,18/04/2024,Banglore,Delhi,BLR → DEL,20:00,22:50,2.5,0.0,4823,Completed,910,Successful Flight,250.0,250.0,0.0,4.07
AirAsia,18/04/2024,Banglore,Delhi,BLR → DEL,11:10,13:55,2.45,0.0,3383,Completed,949,Successful Flight,340.0,335.0,5.0,1.35
SpiceJet,18/04/2024,Banglore,Delhi,BLR → DEL,09:30,12:20,2.5,0.0,3257,Completed,1559,Successful Flight,390.0,383.0,7.0,4.07
JetAirways,18/04/2024,Banglore,Delhi,BLR → DEL,17:45,20:45,3.0,0.0,8016,Completed,1400,Successful Flight,430.0,425.0,5.0,1.98
IndiGo,18/04/2024,Banglore,Delhi,BLR → DEL,18:55,21:50,2.55,0.0,4823,Completed,990,Successful Flight,250.0,243.0,7.0,1.68
AirIndia,18/04/2024,Banglore,Delhi,BLR → DEL,21:05,23:55,2.5,0.0,5228,Completed,1677,Successful Flight,450.0,441.0,9.0,3.88
SpiceJet,18/04/2024,Chennai,Kolkata,MAA → CCU,08:20,10:35,2.15,0.0,3543,Completed,1078,Successful Flight,390.0,390.0,0.0,4.38
SpiceJet,18/04/2024,Kolkata,Banglore,CCU → BLR,09:00,11:25,2.25,0.0,3841,Completed,1970,Successful Flight,390.0,387.0,3.0,1.51
AirIndia,18/04/2024,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1.2,0.0,3100,Cancelled,1602,Weather Conditions,450.0,0.0,450.0,0.0
Vistara,18/04/2024,Delhi,Cochin,DEL → COK,06:00,09:10,3.1,0.0,6216,Completed,1200,Successful Flight,300.0,287.0,13.0,2.57
IndiGo,18/04/2024,Banglore,Delhi,BLR → DEL,16:55,19:55,3.0,0.0,4823,Completed,1382,Successful Flight,250.0,242.0,8.0,4.67
AirAsia,18/04/2024,Kolkata,Banglore,CCU → BLR,09:45,12:15,2.3,0.0,3807,Completed,954,Successful Flight,340.0,337.0,3.0,4.51
IndiGo,18/04/2024,Chennai,Kolkata,MAA → CCU,07:55,10:15,2.2,0.0,3850,Completed,1608,Successful Flight,250.0,248.0,2.0,1.7
JetAirways,18/04/2024,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1.3,0.0,3210,Completed,1321,Successful Flight,430.0,416.0,14.0,4.65
AirIndia,18/04/2024,Banglore,Delhi,BLR → DEL,05:45,08:45,3.0,0.0,6961,Completed,1378,Successful Flight,450.0,439.0,11.0,2.7
SpiceJet,18/04/2024,Mumbai,Hyderabad,BOM → HYD,22:45,00:15,1.3,0.0,1965,Completed,1150,Successful Flight,390.0,387.0,3.0,2.1
JetAirways,18/04/2024,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.3,0.0,8040,Completed,1159,Successful Flight,430.0,422.0,8.0,1.03
JetAirways,18/04/2024,Delhi,Cochin,DEL → COK,09:50,13:05,3.15,0.0,9564,Completed,1977,Successful Flight,430.0,423.0,7.0,1.98
GoAir,18/04/2024,Banglore,Delhi,BLR → DEL,07:45,10:40,2.55,0.0,3419,Completed,1157,Successful Flight,150.0,138.0,12.0,4.71
IndiGo,18/04/2024,Delhi,Cochin,DEL → COK,05:35,08:50,3.15,0.0,5000,Completed,999,Successful Flight,250.0,245.0,5.0,4.41
IndiGo,18/04/2024,Chennai,Kolkata,MAA → CCU,05:15,07:40,2.25,0.0,3540,Completed,1307,Successful Flight,250.0,248.0,2.0,4.24
IndiGo,18/04/2024,Banglore,Delhi,BLR → DEL,04:00,06:50,2.5,0.0,3943,Completed,1199,Successful Flight,250.0,245.0,5.0,2.27
SpiceJet,18/04/2024,Banglore,Delhi,BLR → DEL,05:55,08:35,2.4,0.0,3573,Completed,1502,Successful Flight,390.0,380.0,10.0,1.72
JetAirways,18/04/2024,Banglore,Delhi,BLR → DEL,07:10,10:10,3.0,0.0,8016,Completed,1164,Successful Flight,430.0,412.0,18.0,1.9
SpiceJet,18/04/2024,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.2,0.0,3597,Completed,972,Successful Flight,390.0,385.0,5.0,1.33
AirAsia,18/04/2024,Kolkata,Banglore,CCU → BLR,22:50,01:20,2.3,0.0,3807,Completed,1189,Successful Flight,340.0,335.0,5.0,2.3
JetAirways,18/04/2024,Banglore,Delhi,BLR → DEL,19:50,22:50,3.0,0.0,8016,Completed,1463,Successful Flight,430.0,416.0,14.0,3.23
IndiGo,18/04/2024,Mumbai,Hyderabad,BOM → HYD,09:15,10:45,1.3,0.0,4049,Completed,849,Successful Flight,250.0,247.0,3.0,2.73
SpiceJet,18/04/2024,Mumbai,Hyderabad,BOM → HYD,22:45,00:15,1.3,0.0,2017,Completed,832,Successful Flight,390.0,389.0,1.0,3.65
Vistara,18/04/2024,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.2,0.0,11982,Completed,821,Successful Flight,300.0,294.0,6.0,3.12
IndiGo,18/04/2024,Chennai,Kolkata,MAA → CCU,19:35,21:55,2.2,0.0,3597,Completed,1813,Successful Flight,250.0,250.0,0.0,1.81
JetAirways,18/04/2024,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.3,0.0,4995,Completed,1270,Successful Flight,430.0,412.0,18.0,4.43
SpiceJet,18/04/2024,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.2,0.0,3543,Completed,1590,Successful Flight,390.0,381.0,9.0,4.22
IndiGo,18/04/2024,Kolkata,Banglore,CCU → BLR,17:15,19:50,2.35,0.0,4804,Completed,1872,Successful Flight,250.0,244.0,6.0,3.82
JetAirways,18/04/2024,Banglore,Delhi,BLR → DEL,15:50,18:45,2.55,0.0,8016,Completed,1457,Successful Flight,430.0,427.0,3.0,3.73
IndiGo,18/04/2024,Delhi,Cochin,DEL → COK,14:20,17:35,3.15,0.0,5000,Cancelled,1156,Security Concerns,250.0,0.0,250.0,0.0
IndiGo,18/04/2024,Kolkata,Banglore,CCU → BLR,22:15,00:50,2.35,0.0,4804,Completed,1046,Successful Flight,250.0,245.0,5.0,4.38
JetAirways,18/04/2024,Delhi,Cochin,DEL → COK,09:50,13:05,3.15,0.0,4466,Completed,919,Successful Flight,430.0,421.0,9.0,1.36
JetAirways,18/04/2024,Banglore,Delhi,BLR → DEL,11:10,14:05,2.55,0.0,5769,Completed,1215,Successful Flight,430.0,421.0,9.0,1.29
IndiGo,21/04/2024,Chennai,Kolkata,MAA → CCU,05:15,07:40,2.25,0.0,3540,Completed,1781,Successful Flight,250.0,250.0,0.0,4.73
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,07:10,10:10,3.0,0.0,5769,Completed,1161,Successful Flight,430.0,414.0,16.0,3.55
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,17:45,20:45,3.0,0.0,7754,Completed,938,Successful Flight,430.0,419.0,11.0,2.03
IndiGo,21/04/2024,Kolkata,Banglore,CCU → BLR,20:20,22:55,2.35,0.0,4804,Completed,1501,Successful Flight,250.0,250.0,0.0,3.31
IndiGo,21/04/2024,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1.3,0.0,4049,Completed,1146,Successful Flight,250.0,248.0,2.0,3.4
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,15:15,18:10,2.55,0.0,8016,Completed,1714,Successful Flight,430.0,428.0,2.0,4.85
Vistara,21/04/2024,Chennai,Kolkata,MAA → CCU,07:05,09:20,2.15,0.0,3687,Completed,1529,Successful Flight,300.0,294.0,6.0,2.01
AirIndia,21/04/2024,Chennai,Kolkata,MAA → CCU,11:40,13:55,2.15,0.0,4667,Completed,1843,Successful Flight,450.0,447.0,3.0,4.3
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,08:45,10:15,1.3,0.0,4995,Completed,1047,Successful Flight,430.0,429.0,1.0,4.66
IndiGo,21/04/2024,Delhi,Cochin,DEL → COK,21:05,00:20,3.15,0.0,5406,Completed,1226,Successful Flight,250.0,250.0,0.0,2.73
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,15:15,18:10,2.55,0.0,7229,Completed,1436,Successful Flight,430.0,424.0,6.0,1.92
IndiGo,21/04/2024,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,1.3,0.0,2227,Completed,1592,Successful Flight,250.0,243.0,7.0,4.47
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,11:10,14:05,2.55,0.0,8016,Completed,1549,Successful Flight,430.0,416.0,14.0,3.97
IndiGo,21/04/2024,Kolkata,Banglore,CCU → BLR,04:40,07:15,2.35,0.0,4804,Completed,897,Successful Flight,250.0,241.0,9.0,2.04
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,20:00,22:50,2.5,0.0,4823,Completed,1487,Successful Flight,250.0,249.0,1.0,1.65
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,06:00,08:45,2.45,0.0,8016,Completed,1033,Successful Flight,430.0,412.0,18.0,4.42
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,19:50,22:50,3.0,0.0,7754,Completed,970,Successful Flight,430.0,426.0,4.0,4.54
IndiGo,21/04/2024,Kolkata,Banglore,CCU → BLR,17:15,19:50,2.35,0.0,4804,Completed,1042,Successful Flight,250.0,241.0,9.0,2.25
SpiceJet,21/04/2024,Kolkata,Banglore,CCU → BLR,17:10,19:40,2.3,0.0,3841,Completed,1778,Successful Flight,390.0,380.0,10.0,1.98
SpiceJet,21/04/2024,Chennai,Kolkata,MAA → CCU,08:20,10:35,2.15,0.0,3543,Completed,825,Successful Flight,390.0,386.0,4.0,1.05
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,06:05,08:50,2.45,0.0,3943,Completed,966,Successful Flight,250.0,243.0,7.0,1.99
IndiGo,21/04/2024,Delhi,Cochin,DEL → COK,05:35,08:50,3.15,0.0,5000,Completed,1478,Successful Flight,250.0,250.0,0.0,3.37
AirAsia,21/04/2024,Kolkata,Banglore,CCU → BLR,19:55,22:25,2.3,0.0,4107,Completed,943,Successful Flight,340.0,337.0,3.0,2.49
SpiceJet,21/04/2024,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.2,0.0,3543,Completed,1186,Successful Flight,390.0,381.0,9.0,2.09
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,19:30,22:15,2.45,0.0,5780,Cancelled,1732,Aircraft Maintenance,250.0,0.0,250.0,0.0
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,22:10,01:00,2.5,0.0,3943,Completed,1512,Successful Flight,250.0,250.0,0.0,1.75
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,17:45,20:45,3.0,0.0,8541,Completed,914,Successful Flight,430.0,417.0,13.0,2.6
SpiceJet,21/04/2024,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1.3,0.0,2647,Completed,1079,Successful Flight,390.0,390.0,0.0,2.86
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,00:25,03:15,2.5,0.0,3419,Completed,1315,Successful Flight,250.0,249.0,1.0,4.43
JetAirways,21/04/2024,Delhi,Cochin,DEL → COK,11:00,14:15,3.15,0.0,4256,Cancelled,1640,Weather Conditions,430.0,0.0,430.0,0.0
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1.25,0.0,8040,Completed,1610,Successful Flight,430.0,422.0,8.0,4.8
IndiGo,21/04/2024,Kolkata,Banglore,CCU → BLR,22:15,00:50,2.35,0.0,4804,Completed,1212,Successful Flight,250.0,240.0,10.0,2.71
SpiceJet,21/04/2024,Kolkata,Banglore,CCU → BLR,06:55,09:30,2.35,0.0,3873,Completed,1543,Successful Flight,390.0,381.0,9.0,3.5
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,07:10,10:05,2.55,0.0,4823,Completed,1708,Successful Flight,250.0,242.0,8.0,2.84
GoAir,21/04/2024,Banglore,Delhi,BLR → DEL,20:55,23:40,2.45,0.0,3898,Completed,1115,Successful Flight,150.0,136.0,14.0,1.88
SpiceJet,21/04/2024,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.2,0.0,3873,Completed,1532,Successful Flight,390.0,388.0,2.0,4.26
AirIndia,21/04/2024,Banglore,Delhi,BLR → DEL,17:00,19:45,2.45,0.0,7171,Completed,1100,Successful Flight,450.0,430.0,20.0,1.36
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,18:55,22:00,3.5,0.0,8541,Completed,1654,Successful Flight,430.0,421.0,9.0,4.92
IndiGo,21/04/2024,Kolkata,Banglore,CCU → BLR,14:25,16:55,2.3,0.0,5224,Completed,961,Successful Flight,250.0,250.0,0.0,3.25
AirIndia,21/04/2024,Delhi,Cochin,DEL → COK,14:10,17:10,3.0,0.0,5201,Completed,1984,Successful Flight,450.0,442.0,8.0,3.43
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.3,0.0,4995,Completed,1897,Successful Flight,430.0,427.0,3.0,1.53
SpiceJet,21/04/2024,Mumbai,Hyderabad,BOM → HYD,22:45,00:15,1.3,0.0,2017,Completed,1262,Successful Flight,390.0,382.0,8.0,3.83
SpiceJet,21/04/2024,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1.3,0.0,2753,Completed,1126,Successful Flight,390.0,388.0,2.0,3.39
Vistara,21/04/2024,Delhi,Cochin,DEL → COK,14:40,17:50,3.1,0.0,6216,Completed,1013,Successful Flight,300.0,294.0,6.0,3.36
IndiGo,21/04/2024,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1.3,0.0,4392,Completed,1149,Successful Flight,250.0,242.0,8.0,2.05
SpiceJet,21/04/2024,Chennai,Kolkata,MAA → CCU,08:20,10:35,2.15,0.0,3597,Completed,1973,Successful Flight,390.0,380.0,10.0,1.89
AirAsia,21/04/2024,Banglore,Delhi,BLR → DEL,04:55,07:45,2.5,0.0,4282,Completed,916,Successful Flight,340.0,338.0,2.0,2.35
SpiceJet,21/04/2024,Kolkata,Banglore,CCU → BLR,09:00,11:25,2.25,0.0,3873,Cancelled,880,Security Concerns,390.0,0.0,390.0,0.0
AirIndia,21/04/2024,Delhi,Cochin,DEL → COK,05:10,08:00,2.5,0.0,5201,Completed,1116,Successful Flight,450.0,438.0,12.0,2.25
IndiGo,21/04/2024,Kolkata,Banglore,CCU → BLR,21:25,00:05,2.4,0.0,4804,Cancelled,1812,Aircraft Maintenance,250.0,0.0,250.0,0.0
AirAsia,21/04/2024,Banglore,Delhi,BLR → DEL,11:10,13:55,2.45,0.0,3383,Completed,1566,Successful Flight,340.0,339.0,1.0,1.07
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,04:00,06:50,2.5,0.0,3943,Completed,1404,Successful Flight,250.0,250.0,0.0,3.09
IndiGo,21/04/2024,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1.3,0.0,4049,Completed,945,Successful Flight,250.0,248.0,2.0,2.67
AirIndia,21/04/2024,Delhi,Cochin,DEL → COK,18:05,21:10,3.5,0.0,5411,Cancelled,1585,Weather Conditions,450.0,0.0,450.0,0.0
IndiGo,21/04/2024,Kolkata,Banglore,CCU → BLR,11:30,14:05,2.35,0.0,4804,Completed,1395,Successful Flight,250.0,250.0,0.0,2.49
AirAsia,21/04/2024,Kolkata,Banglore,CCU → BLR,10:20,12:55,2.35,0.0,3807,Completed,1245,Successful Flight,340.0,338.0,2.0,2.26
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,16:55,19:55,3.0,0.0,4990,Completed,1297,Successful Flight,250.0,243.0,7.0,4.08
IndiGo,21/04/2024,Chennai,Kolkata,MAA → CCU,22:05,00:25,2.2,0.0,5277,Completed,962,Successful Flight,250.0,243.0,7.0,4.8
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1.25,0.0,4995,Completed,1535,Successful Flight,430.0,424.0,6.0,3.7
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,21:15,00:15,3.0,0.0,3943,Completed,867,Successful Flight,250.0,245.0,5.0,2.75
SpiceJet,21/04/2024,Chennai,Kolkata,MAA → CCU,09:45,12:00,2.15,0.0,3543,Completed,1223,Successful Flight,390.0,384.0,6.0,1.06
IndiGo,21/04/2024,Delhi,Cochin,DEL → COK,14:25,17:40,3.15,0.0,5000,Completed,1044,Successful Flight,250.0,243.0,7.0,4.75
IndiGo,21/04/2024,Kolkata,Banglore,CCU → BLR,15:15,17:45,2.3,0.0,4804,Completed,1095,Successful Flight,250.0,245.0,5.0,1.61
IndiGo,21/04/2024,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1.3,0.0,2754,Completed,1648,Successful Flight,250.0,245.0,5.0,1.61
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,18:15,21:20,3.5,0.0,4990,Completed,1225,Successful Flight,250.0,248.0,2.0,3.13
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1.25,0.0,4995,Completed,1367,Successful Flight,430.0,416.0,14.0,3.59
AirAsia,21/04/2024,Banglore,Delhi,BLR → DEL,23:55,02:45,2.5,0.0,3383,Completed,1704,Successful Flight,340.0,337.0,3.0,2.23
IndiGo,21/04/2024,Chennai,Kolkata,MAA → CCU,19:35,21:55,2.2,0.0,3597,Completed,1951,Successful Flight,250.0,245.0,5.0,1.41
IndiGo,21/04/2024,Chennai,Kolkata,MAA → CCU,11:35,14:00,2.25,0.0,3858,Completed,1139,Successful Flight,250.0,250.0,0.0,3.35
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,08:20,11:20,3.0,0.0,5769,Completed,1718,Successful Flight,430.0,416.0,14.0,2.53
SpiceJet,21/04/2024,Kolkata,Banglore,CCU → BLR,17:10,19:40,2.3,0.0,3873,Completed,1681,Successful Flight,390.0,388.0,2.0,2.24
AirIndia,21/04/2024,Kolkata,Banglore,CCU → BLR,14:15,16:45,2.3,0.0,5510,Completed,962,Successful Flight,450.0,431.0,19.0,2.93
SpiceJet,21/04/2024,Kolkata,Banglore,CCU → BLR,09:00,11:25,2.25,0.0,3841,Completed,976,Successful Flight,390.0,385.0,5.0,1.39
SpiceJet,21/04/2024,Banglore,Delhi,BLR → DEL,05:55,08:35,2.4,0.0,3971,Completed,1399,Successful Flight,390.0,384.0,6.0,2.16
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,08:30,11:20,2.5,0.0,4823,Completed,1839,Successful Flight,250.0,250.0,0.0,4.22
JetAirways,21/04/2024,Delhi,Cochin,DEL → COK,11:00,14:15,3.15,0.0,9564,Completed,1115,Successful Flight,430.0,419.0,11.0,3.66
AirIndia,21/04/2024,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1.3,0.0,3100,Completed,1492,Successful Flight,450.0,434.0,16.0,3.68
AirIndia,21/04/2024,Banglore,Delhi,BLR → DEL,10:00,12:45,2.45,0.0,6961,Completed,1464,Successful Flight,450.0,441.0,9.0,4.68
AirIndia,21/04/2024,Banglore,Delhi,BLR → DEL,13:20,16:10,2.5,0.0,6961,Completed,1116,Successful Flight,450.0,444.0,6.0,2.78
Vistara,21/04/2024,Banglore,Delhi,BLR → DEL,21:00,23:50,2.5,0.0,5613,Completed,1572,Successful Flight,300.0,296.0,4.0,1.48
Vistara,21/04/2024,Delhi,Cochin,DEL → COK,06:00,09:10,3.1,0.0,6216,Completed,978,Successful Flight,300.0,282.0,18.0,3.89
SpiceJet,21/04/2024,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1.3,0.0,1965,Completed,1375,Successful Flight,390.0,390.0,0.0,3.12
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,23:30,02:20,2.5,0.0,4077,Completed,1447,Successful Flight,250.0,248.0,2.0,4.89
SpiceJet,21/04/2024,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.2,0.0,3841,Completed,961,Successful Flight,390.0,389.0,1.0,3.09
AirAsia,21/04/2024,Kolkata,Banglore,CCU → BLR,22:50,01:20,2.3,0.0,3807,Completed,1703,Successful Flight,340.0,340.0,0.0,4.0
AirIndia,21/04/2024,Banglore,Delhi,BLR → DEL,06:10,08:55,2.45,0.0,6961,Completed,1693,Successful Flight,450.0,436.0,14.0,4.32
SpiceJet,21/04/2024,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.2,0.0,3597,Completed,1762,Successful Flight,390.0,384.0,6.0,4.79
AirIndia,21/04/2024,Mumbai,Hyderabad,BOM → HYD,15:00,16:25,1.25,0.0,3100,Completed,1686,Successful Flight,450.0,445.0,5.0,2.18
IndiGo,21/04/2024,Banglore,Delhi,BLR → DEL,13:00,15:50,2.5,0.0,3943,Completed,1428,Successful Flight,250.0,248.0,2.0,1.83
AirIndia,21/04/2024,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1.2,0.0,3100,Completed,845,Successful Flight,450.0,440.0,10.0,2.12
IndiGo,21/04/2024,Chennai,Kolkata,MAA → CCU,14:45,17:05,2.2,0.0,3597,Completed,1695,Successful Flight,250.0,250.0,0.0,4.95
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,11:10,14:05,2.55,0.0,5769,Completed,1474,Successful Flight,430.0,421.0,9.0,4.05
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,19:50,22:50,3.0,0.0,8541,Completed,1421,Successful Flight,430.0,428.0,2.0,1.19
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.3,0.0,8040,Completed,1413,Successful Flight,430.0,411.0,19.0,1.07
AirIndia,21/04/2024,Banglore,Delhi,BLR → DEL,21:05,23:55,2.5,0.0,5228,Completed,1532,Successful Flight,450.0,436.0,14.0,1.24
AirIndia,21/04/2024,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1.2,0.0,3100,Completed,1697,Successful Flight,450.0,447.0,3.0,1.63
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1.3,0.0,5678,Completed,1071,Successful Flight,430.0,420.0,10.0,3.89
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,08:45,10:15,1.3,0.0,8040,Completed,1098,Successful Flight,430.0,424.0,6.0,3.8
IndiGo,21/04/2024,Chennai,Kolkata,MAA → CCU,13:15,15:35,2.2,0.0,3597,Completed,1072,Successful Flight,250.0,247.0,3.0,2.6
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,08:20,11:20,3.0,0.0,8016,Completed,1382,Successful Flight,430.0,423.0,7.0,3.07
SpiceJet,21/04/2024,Banglore,Delhi,BLR → DEL,21:10,00:05,2.55,0.0,3919,Completed,1088,Successful Flight,390.0,385.0,5.0,2.23
JetAirways,21/04/2024,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1.3,0.0,3210,Completed,1022,Successful Flight,430.0,420.0,10.0,2.55
SpiceJet,21/04/2024,Banglore,Delhi,BLR → DEL,09:30,12:20,2.5,0.0,3625,Completed,1557,Successful Flight,390.0,388.0,2.0,3.36
SpiceJet,21/04/2024,Banglore,Delhi,BLR → DEL,05:55,08:35,2.4,0.0,3919,Completed,1769,Successful Flight,390.0,389.0,1.0,2.55
JetAirways,21/04/2024,Banglore,Delhi,BLR → DEL,18:55,22:00,3.5,0.0,7754,Completed,1811,Successful Flight,430.0,428.0,2.0,2.73
Vistara,21/04/2024,Chennai,Kolkata,MAA → CCU,17:45,20:05,2.2,0.0,11982,Completed,979,Successful Flight,300.0,289.0,11.0,3.22
GoAir,21/04/2024,Banglore,Delhi,BLR → DEL,11:40,14:30,2.5,0.0,3398,Completed,1575,Successful Flight,150.0,145.0,5.0,4.03
SpiceJet,21/04/2024,Kolkata,Banglore,CCU → BLR,06:55,09:30,2.35,0.0,3841,Completed,1354,Successful Flight,390.0,388.0,2.0,4.42
IndiGo,21/04/2024,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1.3,0.0,5755,Completed,903,Successful Flight,250.0,243.0,7.0,1.04
SpiceJet,24/04/2024,Kolkata,Banglore,CCU → BLR,09:00,11:25,2.25,0.0,3873,Completed,1645,Successful Flight,390.0,384.0,6.0,4.91
